card_serial|entrances
04BDF2F2185080|{'2020-02-22 12:33:25': 'Arena', '2020-02-22 13:00:16': 'Casa Giulietta'}
04BDF7F2185080|{'2020-02-10 14:11:17': 'Duomo', '2020-02-10 14:58:35': 'Casa Giulietta', '2020-02-10 16:35:37': 'Arena'}
04BDF8F2185080|{'2020-02-18 09:28:51': 'Arena', '2020-02-18 10:21:08': 'Santa Anastasia', '2020-02-18 10:36:20': 'Duomo', '2020-02-18 11:20:20': 'Casa Giulietta', '2020-02-18 12:41:04': 'San Fermo'}
04BDFCF2185080|{'2020-01-12 14:21:01': 'Arena', '2020-01-12 15:02:31': 'Casa Giulietta', '2020-01-12 15:40:39': 'Santa Anastasia'}
04BDFDF2185080|{'2020-01-10 10:50:49': 'Arena', '2020-01-10 11:44:48': 'Casa Giulietta', '2020-01-10 15:05:25': 'Duomo', '2020-01-10 16:28:51': 'Castelvecchio'}
04BDFFF2185080|{'2020-02-14 11:47:12': 'Arena', '2020-02-14 12:58:22': 'San Fermo', '2020-02-14 14:44:02': 'Duomo', '2020-02-14 16:02:35': 'Teatro Romano', '2020-02-14 16:47:52': 'Palazzo della Ragione'}
04BE0CF2185084|{'2020-02-16 12:19:37': 'Arena', '2020-02-16 12:58:43': 'Castelvecchio', '2020-02-16 15:29:52': 'Casa Giulietta', '2020-02-16 15:49:23': 'Santa Anastasia'}
04BE0DF2185080|{'2020-02-14 14:09:43': 'Arena', '2020-02-14 15:15:59': 'Casa Giulietta', '2020-02-14 17:11:41': 'Santa Anastasia'}
04BE0EF2185080|{'2020-02-12 12:07:05': 'Arena', '2020-02-12 12:45:58': 'Museo Lapidario', '2020-02-12 13:08:45': 'Castelvecchio', '2020-02-12 16:23:15': 'Duomo', '2020-02-12 17:11:29': 'Palazzo della Ragione'}
04BE0FF2185080|{'2020-02-17 13:34:32': 'Arena', '2020-02-17 15:11:16': 'Duomo', '2020-02-18 10:02:11': 'San Zeno', '2020-02-18 12:12:46': 'Tomba Giulietta'}
04BE0FF2185084|{'2020-02-16 12:57:52': 'Arena', '2020-02-16 13:37:29': 'Casa Giulietta', '2020-02-16 14:18:50': 'Santa Anastasia', '2020-02-16 15:33:04': 'Castelvecchio'}
04BE11F2185080|{'2020-01-12 10:20:40': 'Arena', '2020-01-12 10:56:07': 'Museo Lapidario', '2020-01-12 11:26:49': 'Castelvecchio', '2020-01-12 14:39:22': 'Santa Anastasia', '2020-01-12 15:04:46': 'Casa Giulietta', '2020-01-12 15:31:44': 'Torre Lamberti'}
04BE12F2185084|{'2020-01-10 11:45:38': 'Arena', '2020-01-10 12:59:40': 'Casa Giulietta', '2020-01-10 13:51:33': 'Torre Lamberti', '2020-01-10 14:10:40': 'Palazzo della Ragione', '2020-01-10 16:00:50': 'San Fermo', '2020-01-11 10:50:53': 'Castelvecchio'}
04BE13121B6784|{'2020-01-20 11:29:56': 'Duomo', '2020-01-20 12:27:14': 'Santa Anastasia', '2020-01-20 13:59:56': 'Arena', '2020-01-20 16:38:35': 'Castelvecchio', '2020-01-21 10:21:47': 'San Zeno', '2020-01-21 11:57:51': 'San Fermo', '2020-01-21 13:34:25': 'Casa Giulietta', '2020-01-21 14:38:09': 'Torre Lamberti', '2020-01-21 15:05:32': 'Palazzo della Ragione', '2020-01-21 16:23:49': 'Tomba Giulietta'}
04BE15F2185080|{'2020-02-11 16:52:19': 'Arena', '2020-02-12 11:05:10': 'Castelvecchio', '2020-02-12 13:46:57': 'San Zeno', '2020-02-12 16:01:29': 'Casa Giulietta'}
04BE16F2185084|{'2020-02-12 12:07:07': 'Arena', '2020-02-12 12:46:01': 'Museo Lapidario', '2020-02-12 13:08:47': 'Castelvecchio', '2020-02-12 16:23:18': 'Duomo', '2020-02-12 17:11:26': 'Palazzo della Ragione'}
04BE17F2185084|{'2020-02-16 12:46:10': 'Arena', '2020-02-16 13:42:23': 'Casa Giulietta'}
04BE1BF2185084|{'2020-01-08 11:47:26': 'Arena', '2020-01-08 13:33:43': 'Casa Giulietta', '2020-01-08 14:14:01': 'Torre Lamberti', '2020-01-08 14:57:02': 'Duomo'}
04BE1DF2185080|{'2020-02-11 12:10:22': 'Arena', '2020-02-11 12:58:23': 'San Fermo', '2020-02-11 15:40:14': 'Santa Anastasia', '2020-02-11 15:54:37': 'Duomo', '2020-02-11 16:45:54': 'Teatro Romano', '2020-02-11 17:33:41': 'Casa Giulietta'}
04BE1EF2185084|{'2020-02-12 10:54:55': 'Arena', '2020-02-12 11:35:37': 'Museo Lapidario', '2020-02-12 12:17:30': 'Castelvecchio', '2020-02-12 15:30:32': 'Casa Giulietta', '2020-02-12 16:15:41': 'Duomo', '2020-02-12 16:55:01': 'Santa Anastasia'}
04BE23F2185080|{'2020-01-12 11:30:13': 'Arena', '2020-01-12 12:45:26': 'Teatro Romano', '2020-01-12 13:33:43': 'Duomo', '2020-01-12 15:44:05': 'Torre Lamberti', '2020-01-12 15:47:36': 'Palazzo della Ragione', '2020-01-12 16:23:42': 'Casa Giulietta', '2020-01-13 11:12:55': 'Giardino Giusti'}
04BE24F2185080|{'2020-02-07 15:15:29': 'Arena', '2020-02-07 16:38:32': 'Castelvecchio', '2020-02-08 09:07:36': 'Casa Giulietta', '2020-02-08 10:10:10': 'Duomo', '2020-02-08 11:02:47': 'Teatro Romano', '2020-02-08 12:15:59': 'Santa Anastasia', '2020-02-08 14:04:09': 'Tomba Giulietta'}
04BE26F2185080|{'2020-02-05 10:32:12': 'Arena', '2020-02-05 11:37:41': 'Casa Giulietta', '2020-02-05 15:40:58': 'Teatro Romano', '2020-02-05 16:32:55': 'Santa Anastasia'}
04BE27F2185080|{'2020-02-06 16:44:30': 'Arena', '2020-02-06 17:31:45': 'Casa Giulietta', '2020-02-07 10:10:40': 'San Zeno', '2020-02-07 11:12:17': 'Duomo', '2020-02-07 13:00:58': 'Teatro Romano'}
04BE27F2185084|{'2020-02-17 13:34:09': 'Arena', '2020-02-17 14:45:53': 'Casa Giulietta', '2020-02-17 15:48:09': 'San Fermo', '2020-02-17 16:59:17': 'Santa Anastasia'}
04BE2EF2185080|{'2020-02-05 10:32:04': 'Arena', '2020-02-05 11:37:38': 'Casa Giulietta', '2020-02-05 15:41:00': 'Teatro Romano', '2020-02-05 16:32:46': 'Santa Anastasia'}
04BE33F2185080|{'2020-01-16 10:40:47': 'Arena', '2020-01-16 11:43:30': 'Santa Anastasia', '2020-01-16 13:52:37': 'Duomo', '2020-01-16 14:47:24': 'Castelvecchio'}
04BE36F2185084|{'2020-02-16 12:18:51': 'Arena', '2020-02-16 12:58:47': 'Castelvecchio', '2020-02-16 15:29:41': 'Casa Giulietta', '2020-02-16 15:49:21': 'Santa Anastasia'}
04BE37F2185080|{'2020-02-17 13:34:13': 'Arena', '2020-02-17 14:45:48': 'Casa Giulietta', '2020-02-17 15:48:13': 'San Fermo', '2020-02-17 16:59:21': 'Santa Anastasia'}
04BE39121B6784|{'2020-02-08 16:50:00': 'Arena', '2020-02-10 12:04:40': 'Duomo', '2020-02-10 14:57:58': 'Teatro Romano', '2020-02-10 15:58:31': 'Casa Giulietta'}
04BE39F2185080|{'2020-01-02 10:42:15': 'Arena'}
04BE39F2185084|{'2020-01-11 10:31:17': 'Arena', '2020-01-11 12:31:03': 'Castelvecchio', '2020-01-11 13:59:50': 'San Zeno', '2020-01-11 15:13:56': 'Palazzo della Ragione', '2020-01-11 15:28:58': 'Torre Lamberti', '2020-01-11 15:59:06': 'Casa Giulietta', '2020-01-11 16:44:47': 'Teatro Romano', '2020-01-11 18:23:27': 'Tomba Giulietta', '2020-01-12 10:11:41': 'Museo Lapidario'}
04BE3EF2185084|{'2020-02-15 13:50:05': 'Arena', '2020-02-15 14:58:03': 'Palazzo della Ragione', '2020-02-15 15:34:22': 'Santa Anastasia', '2020-02-15 16:33:21': 'Duomo', '2020-02-15 17:48:12': 'Casa Giulietta', '2020-02-16 10:04:18': 'Castelvecchio', '2020-02-16 12:35:08': 'San Zeno', '2020-02-16 14:14:36': 'San Fermo'}
04BE3FF2185084|{'2020-02-14 10:43:44': 'Arena', '2020-02-14 11:53:00': 'Casa Giulietta', '2020-02-14 15:31:10': 'Castelvecchio'}
04BE42F2185084|{'2020-01-03 14:09:00': 'Arena', '2020-01-03 14:49:07': 'Casa Giulietta', '2020-01-03 15:33:15': 'Torre Lamberti', '2020-01-03 15:58:03': 'San Fermo', '2020-01-03 17:00:14': 'Castelvecchio'}
04BE43F2185080|{'2020-01-02 09:54:43': 'Arena', '2020-01-02 12:04:31': 'Tomba Giulietta', '2020-01-02 12:58:35': 'San Fermo', '2020-01-02 14:13:11': 'Teatro Romano'}
04BE46F2185080|{'2020-02-23 10:17:20': 'Castelvecchio', '2020-02-23 11:51:32': 'Arena', '2020-02-23 13:07:18': 'San Zeno', '2020-02-23 15:12:06': 'Duomo', '2020-02-23 16:29:18': 'Teatro Romano', '2020-02-23 17:30:22': 'Santa Anastasia'}
04BE47F2185080|{'2020-02-11 16:59:07': 'Arena', '2020-02-11 17:33:28': 'Casa Giulietta', '2020-02-12 10:11:26': 'Palazzo della Ragione', '2020-02-12 11:06:16': 'Castelvecchio', '2020-02-12 13:23:37': 'Duomo'}
04BE47F2185084|{'2020-02-12 09:16:55': 'Arena', '2020-02-12 09:49:38': 'Casa Giulietta', '2020-02-12 10:12:03': 'Palazzo della Ragione', '2020-02-12 12:12:18': 'Duomo', '2020-02-12 16:24:08': 'Tomba Giulietta'}
04BE4FF2185080|{'2020-02-07 09:56:18': 'Arena', '2020-02-07 10:54:00': 'Casa Giulietta', '2020-02-07 11:20:43': 'Palazzo della Ragione', '2020-02-07 11:47:40': 'Santa Anastasia', '2020-02-07 14:18:02': 'Duomo'}
04BE51E2185080|{'2020-01-19 10:26:31': 'Arena', '2020-01-19 11:38:20': 'Palazzo della Ragione', '2020-01-19 12:03:55': 'Torre Lamberti', '2020-01-19 12:56:41': 'Casa Giulietta'}
04BE54F2185080|{'2020-02-07 09:39:30': 'Arena', '2020-02-07 16:01:39': 'Casa Giulietta'}
04BE56F2185080|{'2020-02-11 12:04:58': 'Arena', '2020-02-11 12:28:39': 'Museo Lapidario', '2020-02-11 13:04:08': 'Casa Giulietta', '2020-02-11 15:39:08': 'Museo Storia', '2020-02-11 16:23:19': 'Palazzo della Ragione'}
04BE5FF2185080|{'2020-02-13 11:55:24': 'Arena', '2020-02-13 12:59:53': 'Castelvecchio', '2020-02-13 15:11:20': 'Casa Giulietta', '2020-02-13 17:09:07': 'Santa Anastasia'}
04BE61F2185080|{'2020-01-15 16:57:36': 'Arena', '2020-01-16 11:34:01': 'Santa Anastasia', '2020-01-16 12:45:45': 'Duomo'}
04BE68F2185080|{'2020-02-08 15:38:16': 'Casa Giulietta', '2020-02-09 10:38:33': 'Arena'}
04BE6AE2185080|{'2020-01-19 10:26:33': 'Arena', '2020-01-19 11:38:18': 'Palazzo della Ragione', '2020-01-19 12:03:54': 'Torre Lamberti', '2020-01-19 12:56:39': 'Casa Giulietta'}
04BE6EF2185080|{'2020-02-11 17:07:44': 'Arena', '2020-02-11 18:02:47': 'Casa Giulietta', '2020-02-12 10:51:21': 'Museo Lapidario', '2020-02-12 11:16:26': 'Castelvecchio', '2020-02-12 13:40:15': 'San Zeno', '2020-02-12 16:06:19': 'Santa Anastasia'}
04BE6FF2185080|{'2020-02-12 15:46:09': 'Arena', '2020-02-12 17:39:16': 'Casa Giulietta', '2020-02-13 10:07:43': 'San Zeno'}
04BE74F2185080|{'2020-02-13 11:55:26': 'Arena', '2020-02-13 12:59:55': 'Castelvecchio', '2020-02-13 15:11:14': 'Casa Giulietta', '2020-02-13 17:09:30': 'Santa Anastasia'}
04BE76F2185080|{'2020-02-13 11:55:22': 'Arena', '2020-02-13 13:00:00': 'Castelvecchio', '2020-02-13 15:11:17': 'Casa Giulietta', '2020-02-13 17:09:38': 'Santa Anastasia'}
04BE7FF2185080|{'2020-02-14 11:43:30': 'Arena', '2020-02-14 13:01:12': 'Casa Giulietta', '2020-02-14 13:36:43': 'Palazzo della Ragione', '2020-02-14 14:49:28': 'Santa Anastasia', '2020-02-14 15:29:38': 'Duomo', '2020-02-14 16:57:12': 'Teatro Romano'}
04BE82F2185080|{'2020-01-03 15:35:45': 'Arena', '2020-01-03 16:20:19': 'Casa Giulietta', '2020-01-04 10:47:09': 'San Zeno', '2020-01-04 11:31:05': 'Castelvecchio', '2020-01-04 13:25:17': 'Teatro Romano', '2020-01-04 14:46:07': 'San Fermo'}
04BE86F2185080|{'2020-02-13 15:25:02': 'Arena', '2020-02-13 15:47:20': 'Casa Giulietta'}
04BE87F2185080|{'2020-02-07 10:20:08': 'Arena', '2020-02-07 11:21:51': 'Palazzo della Ragione', '2020-02-07 12:31:48': 'Casa Giulietta', '2020-02-07 13:22:03': 'Santa Anastasia', '2020-02-07 15:37:07': 'Castelvecchio'}
04BE8DF2185080|{'2020-02-11 12:50:59': 'Arena', '2020-02-11 14:25:54': 'Casa Giulietta', '2020-02-11 15:00:59': 'Santa Anastasia'}
04BE8EF2185080|{'2020-02-13 11:46:25': 'Arena', '2020-02-13 12:56:17': 'San Fermo', '2020-02-13 14:02:15': 'Casa Giulietta', '2020-02-13 15:49:32': 'Teatro Romano'}
04BE97F2185080|{'2020-02-06 13:47:16': 'Arena', '2020-02-06 14:23:23': 'Castelvecchio', '2020-02-06 15:35:54': 'Casa Giulietta', '2020-02-06 16:20:35': 'Santa Anastasia', '2020-02-06 16:36:01': 'Duomo', '2020-02-06 17:31:53': 'Tomba Giulietta'}
04BE9FF2185080|{'2020-02-11 11:29:01': 'Arena', '2020-02-11 12:04:30': 'Museo Lapidario', '2020-02-11 12:53:32': 'Castelvecchio', '2020-02-11 14:27:16': 'Casa Giulietta', '2020-02-11 14:55:13': 'Museo Storia'}
04BEA1E2185080|{'2020-02-22 15:10:37': 'Arena', '2020-02-22 16:12:13': 'Casa Giulietta', '2020-02-23 11:33:46': 'Teatro Romano'}
04BEA54A216280|{'2020-02-01 12:23:58': 'Arena', '2020-02-01 13:17:02': 'Castelvecchio', '2020-02-01 15:29:20': 'Santa Anastasia', '2020-02-01 16:00:08': 'Teatro Romano', '2020-02-01 17:00:21': 'Casa Giulietta', '2020-02-02 10:40:20': 'Tomba Giulietta', '2020-02-02 11:37:52': 'Museo Lapidario', '2020-02-02 14:51:10': 'Duomo'}
04BEA7F2185080|{'2020-02-07 09:56:14': 'Arena', '2020-02-07 10:53:58': 'Casa Giulietta', '2020-02-07 11:20:40': 'Palazzo della Ragione', '2020-02-07 11:47:43': 'Santa Anastasia', '2020-02-07 14:18:26': 'Duomo'}
04BEAFF2185080|{'2020-02-13 11:46:01': 'Arena', '2020-02-13 12:55:49': 'San Fermo', '2020-02-13 15:49:15': 'Teatro Romano'}
04BEB54A216280|{'2020-01-01 12:30:09': 'San Zeno', '2020-01-01 16:15:34': 'Arena'}
04BEBEF2185080|{'2020-02-13 11:55:28': 'Arena', '2020-02-13 12:59:50': 'Castelvecchio', '2020-02-13 15:11:25': 'Casa Giulietta', '2020-02-13 17:09:26': 'Santa Anastasia'}
04BEC0F2185080|{'2020-01-06 13:09:36': 'Arena', '2020-01-06 13:49:18': 'Museo Lapidario', '2020-01-06 14:42:44': 'Castelvecchio', '2020-01-06 16:48:56': 'Santa Anastasia'}
04BEC4F2185080|{'2020-02-16 12:46:11': 'Arena', '2020-02-16 13:42:21': 'Casa Giulietta'}
04BEC7F2185080|{'2020-02-12 15:50:25': 'Arena', '2020-02-12 16:39:51': 'Casa Giulietta', '2020-02-13 08:41:56': 'Castelvecchio'}
04BEC8F2185080|{'2020-01-08 10:30:37': 'Arena', '2020-01-08 11:20:30': 'Casa Giulietta', '2020-01-08 11:49:52': 'Torre Lamberti', '2020-01-08 12:09:43': 'Palazzo della Ragione', '2020-01-08 13:40:51': 'Teatro Romano', '2020-01-08 14:49:19': 'Duomo', '2020-01-08 15:42:07': 'Tomba Giulietta'}
04BECBF2185080|{'2020-01-17 11:22:08': 'Castelvecchio', '2020-01-17 12:55:21': 'Arena', '2020-01-17 13:26:32': 'Torre Lamberti'}
04BECCF2185080|{'2020-02-16 13:18:50': 'Arena', '2020-02-16 15:05:04': 'Castelvecchio'}
04BED6F2185080|{'2020-02-13 11:46:29': 'Arena', '2020-02-13 12:56:06': 'San Fermo', '2020-02-13 14:02:03': 'Casa Giulietta', '2020-02-13 15:49:27': 'Teatro Romano'}
04BEE7F2185080|{'2020-02-11 10:54:44': 'Arena', '2020-02-11 11:21:17': 'Casa Giulietta', '2020-02-11 11:42:17': 'Santa Anastasia'}
04BEF0F2185080|{'2020-01-15 16:57:37': 'Arena', '2020-01-15 17:38:01': 'Casa Giulietta', '2020-01-16 11:34:06': 'Santa Anastasia', '2020-01-16 12:45:49': 'Duomo'}
04BEF2F2185080|{'2020-01-17 09:09:24': 'Casa Giulietta', '2020-01-17 09:41:12': 'Arena', '2020-01-17 11:08:43': 'Castelvecchio'}
04BEF7F2185080|{'2020-02-11 10:30:54': 'Arena', '2020-02-11 11:05:25': 'Castelvecchio', '2020-02-11 13:24:11': 'Santa Anastasia', '2020-02-11 14:12:40': 'Teatro Romano'}
04BEFEF2185080|{'2020-02-11 10:30:55': 'Arena', '2020-02-11 11:05:28': 'Castelvecchio', '2020-02-11 13:24:15': 'Santa Anastasia', '2020-02-11 14:12:47': 'Teatro Romano'}
04BF00F2185084|{'2020-01-02 10:42:13': 'Arena'}
04BF03F2185084|{'2020-02-12 09:16:53': 'Arena', '2020-02-12 09:49:36': 'Casa Giulietta', '2020-02-12 10:12:01': 'Palazzo della Ragione', '2020-02-12 12:12:16': 'Duomo', '2020-02-12 16:24:10': 'Tomba Giulietta'}
04BF08F2185080|{'2020-01-08 11:55:09': 'Arena', '2020-01-08 12:39:54': 'Casa Giulietta', '2020-01-08 15:07:11': 'Torre Lamberti', '2020-01-08 16:20:37': 'Duomo'}
04BF09F2185080|{'2020-02-01 11:24:05': 'Arena', '2020-02-01 12:25:36': 'Casa Giulietta', '2020-02-01 15:23:07': 'Duomo', '2020-02-01 16:28:23': 'Tomba Giulietta'}
04BF0AF2185080|{'2020-02-12 10:44:19': 'Arena', '2020-02-12 12:01:59': 'Palazzo della Ragione', '2020-02-12 12:52:00': 'Santa Anastasia', '2020-02-12 14:14:38': 'Duomo', '2020-02-12 15:11:04': 'Teatro Romano'}
04BF0BF2185084|{'2020-02-12 15:46:08': 'Arena', '2020-02-12 17:39:15': 'Casa Giulietta', '2020-02-13 10:07:41': 'San Zeno'}
04BF0DF2185080|{'2020-02-07 15:03:39': 'Arena', '2020-02-07 15:40:14': 'Casa Giulietta', '2020-02-07 16:09:15': 'San Fermo', '2020-02-07 16:47:36': 'Santa Anastasia', '2020-02-07 17:36:24': 'Castelvecchio', '2020-02-08 11:09:34': 'Tomba Giulietta', '2020-02-08 12:29:04': 'Teatro Romano'}
04BF0EF2185084|{'2020-02-16 11:46:44': 'Arena', '2020-02-16 13:18:43': 'Castelvecchio', '2020-02-16 15:53:33': 'Palazzo della Ragione', '2020-02-16 16:38:23': 'Santa Anastasia', '2020-02-16 17:42:20': 'Teatro Romano'}
04BF13121B6784|{'2020-01-19 14:16:04': 'Castelvecchio', '2020-01-19 15:10:01': 'Santa Anastasia', '2020-01-20 14:15:43': 'Duomo', '2020-01-20 17:43:47': 'Arena'}
04BF13F2185080|{'2020-02-11 09:47:35': 'Arena', '2020-02-11 10:35:18': 'Casa Giulietta', '2020-02-11 11:07:27': 'Santa Anastasia', '2020-02-11 12:11:11': 'Duomo', '2020-02-11 13:54:38': 'Castelvecchio'}
04BF18121B6784|{'2020-01-21 13:06:41': 'Arena', '2020-01-21 14:30:06': 'Casa Giulietta', '2020-01-21 15:57:09': 'Castelvecchio', '2020-01-22 11:41:14': 'San Fermo', '2020-01-22 13:22:30': 'Museo Storia', '2020-01-22 15:48:45': 'Giardino Giusti', '2020-01-23 11:29:48': 'Teatro Romano'}
04BF19121B6784|{'2020-02-09 12:36:27': 'Arena', '2020-02-09 13:01:39': 'Museo Lapidario', '2020-02-09 13:25:54': 'Castelvecchio', '2020-02-10 12:31:55': 'San Fermo', '2020-02-10 13:44:48': 'Tomba Giulietta', '2020-02-10 17:24:14': 'Giardino Giusti', '2020-02-11 10:46:22': 'Casa Giulietta', '2020-02-11 12:18:23': 'Duomo'}
04BF1A121B6784|{'2020-01-07 12:32:17': 'Arena', '2020-01-07 15:29:56': 'Casa Giulietta', '2020-01-08 11:12:26': 'Giardino Giusti'}
04BF1BF2185080|{'2020-02-07 10:35:04': 'Arena', '2020-02-07 11:22:33': 'Museo Lapidario', '2020-02-07 11:46:15': 'Castelvecchio', '2020-02-07 13:16:24': 'Duomo', '2020-02-07 16:01:48': 'Teatro Romano', '2020-02-07 16:46:38': 'Santa Anastasia', '2020-02-07 18:01:26': 'Casa Giulietta'}
04BF1CF2185080|{'2020-02-10 15:01:56': 'Arena', '2020-02-11 11:02:29': 'Casa Giulietta', '2020-02-11 12:36:41': 'Tomba Giulietta', '2020-02-11 13:32:16': 'Castelvecchio', '2020-02-11 14:40:11': 'Santa Anastasia'}
04BF20F2185084|{'2020-01-10 09:44:15': 'Santa Anastasia', '2020-01-10 11:10:12': 'San Fermo', '2020-01-10 12:36:31': 'Duomo', '2020-01-10 14:02:56': 'San Zeno', '2020-01-10 15:12:27': 'Arena', '2020-01-10 15:52:31': 'Tomba Giulietta'}
04BF25F2185080|{'2020-02-10 15:01:51': 'Arena', '2020-02-11 11:02:34': 'Casa Giulietta', '2020-02-11 12:36:45': 'Tomba Giulietta', '2020-02-11 13:32:22': 'Castelvecchio', '2020-02-11 14:40:18': 'Santa Anastasia'}
04BF25F2185084|{'2020-02-11 09:58:18': 'Arena', '2020-02-11 10:40:34': 'Castelvecchio', '2020-02-11 12:26:39': 'Casa Giulietta', '2020-02-11 13:59:54': 'Teatro Romano', '2020-02-11 15:10:24': 'Duomo'}
04BF2AF2185080|{'2020-02-12 14:27:04': 'Arena', '2020-02-12 17:16:47': 'Casa Giulietta', '2020-02-13 13:54:17': 'Duomo'}
04BF2BF2185080|{'2020-02-17 13:34:30': 'Arena', '2020-02-17 15:11:13': 'Duomo', '2020-02-18 10:02:09': 'San Zeno', '2020-02-18 12:12:50': 'Tomba Giulietta'}
04BF2BF2185084|{'2020-01-08 10:51:28': 'Arena', '2020-01-08 11:36:36': 'Torre Lamberti', '2020-01-08 12:12:50': 'Casa Giulietta', '2020-01-08 12:41:43': 'Santa Anastasia'}
04BF2CF2185080|{'2020-02-07 10:31:01': 'Arena', '2020-02-07 11:38:28': 'Casa Giulietta', '2020-02-07 12:01:10': 'Santa Anastasia', '2020-02-07 12:31:17': 'Duomo', '2020-02-07 12:56:43': 'Teatro Romano'}
04BF2DF2185084|{'2020-02-12 10:54:57': 'Arena', '2020-02-12 11:36:03': 'Museo Lapidario', '2020-02-12 12:17:02': 'Castelvecchio', '2020-02-12 15:30:17': 'Casa Giulietta', '2020-02-12 16:15:30': 'Duomo', '2020-02-12 16:55:07': 'Santa Anastasia'}
04BF2EF2185084|{'2020-02-16 10:02:04': 'Arena', '2020-02-16 14:36:42': 'Casa Giulietta'}
04BF31F2185080|{'2020-01-08 11:35:08': 'Arena', '2020-01-08 12:36:14': 'Casa Giulietta', '2020-01-08 14:23:54': 'Duomo'}
04BF32F2185080|{'2020-02-12 10:54:53': 'Arena', '2020-02-12 11:35:58': 'Museo Lapidario', '2020-02-12 12:18:06': 'Castelvecchio', '2020-02-12 15:30:22': 'Casa Giulietta', '2020-02-12 16:15:34': 'Duomo'}
04BF33F2185080|{'2020-02-07 11:11:10': 'Arena', '2020-02-07 11:53:42': 'Castelvecchio', '2020-02-07 14:36:22': 'Casa Giulietta', '2020-02-07 15:01:29': 'Santa Anastasia', '2020-02-07 15:32:07': 'Duomo', '2020-02-07 16:34:41': 'Teatro Romano'}
04BF35F2185084|{'2020-02-12 09:55:01': 'Arena', '2020-02-12 11:24:22': 'Casa Giulietta', '2020-02-12 12:02:10': 'Santa Anastasia', '2020-02-12 13:26:26': 'Duomo'}
04BF38F2185080|{'2020-01-03 15:37:53': 'Santa Anastasia', '2020-01-03 16:31:21': 'Casa Giulietta', '2020-01-03 17:06:34': 'Arena', '2020-01-04 09:38:49': 'Castelvecchio', '2020-01-04 11:44:48': 'Palazzo della Ragione', '2020-01-04 12:43:47': 'Teatro Romano', '2020-01-04 14:50:45': 'Torre Lamberti', '2020-01-04 15:28:56': 'San Zeno'}
04BF3BF2185080|{'2020-02-15 11:47:38': 'Arena', '2020-02-15 13:20:43': 'Casa Giulietta', '2020-02-15 16:06:12': 'Castelvecchio', '2020-02-15 17:19:54': 'San Zeno'}
04BF3DF2185080|{'2020-02-15 13:12:28': 'Arena', '2020-02-15 14:28:13': 'Casa Giulietta', '2020-02-15 15:06:38': 'Palazzo della Ragione', '2020-02-15 15:52:04': 'Santa Anastasia', '2020-02-15 16:20:23': 'Duomo', '2020-02-15 17:48:10': 'Teatro Romano'}
04BF47F2185080|{'2020-01-16 10:23:10': 'Arena', '2020-01-16 11:08:40': 'Casa Giulietta', '2020-01-16 11:46:30': 'San Fermo', '2020-01-16 12:35:55': 'Torre Lamberti', '2020-01-16 12:59:35': 'Santa Anastasia', '2020-01-16 13:17:51': 'Duomo', '2020-01-16 16:32:32': 'Castelvecchio'}
04BF47F2185084|{'2020-02-16 12:20:29': 'Arena', '2020-02-16 12:58:45': 'Castelvecchio', '2020-02-16 15:29:47': 'Casa Giulietta', '2020-02-16 15:49:17': 'Santa Anastasia'}
04BF4BF2185084|{'2020-01-03 11:57:00': 'Arena', '2020-01-03 13:19:28': 'Casa Giulietta', '2020-01-03 16:18:13': 'Torre Lamberti', '2020-01-03 18:38:17': 'Castelvecchio', '2020-01-04 10:20:07': 'San Zeno'}
04BF4CF2185084|{'2020-02-11 16:59:05': 'Arena', '2020-02-11 17:33:25': 'Casa Giulietta', '2020-02-12 10:11:23': 'Palazzo della Ragione', '2020-02-12 11:06:15': 'Castelvecchio', '2020-02-12 13:23:35': 'Duomo'}
04BF4DF2185080|{'2020-02-10 15:01:39': 'Arena', '2020-02-11 11:02:24': 'Casa Giulietta', '2020-02-11 12:36:30': 'Tomba Giulietta', '2020-02-11 13:31:53': 'Castelvecchio', '2020-02-11 14:40:06': 'Santa Anastasia', '2020-02-11 15:08:41': 'Duomo'}
04BF4DF2185084|{'2020-02-14 11:23:51': 'Arena', '2020-02-14 12:21:10': 'Museo Lapidario', '2020-02-14 12:45:04': 'Castelvecchio'}
04BF58F2185080|{'2020-01-17 13:56:51': 'Arena', '2020-01-17 16:28:17': 'Casa Giulietta', '2020-01-17 17:22:51': 'Teatro Romano', '2020-01-17 17:59:12': 'Tomba Giulietta'}
04BF61F2185080|{'2020-01-03 12:28:36': 'Arena', '2020-01-03 14:51:30': 'Casa Giulietta', '2020-01-03 15:48:35': 'Torre Lamberti'}
04BF62F2185080|{'2020-02-12 10:23:49': 'Arena', '2020-02-12 11:39:22': 'San Fermo', '2020-02-12 12:59:28': 'Casa Giulietta', '2020-02-12 15:04:57': 'Santa Anastasia', '2020-02-12 15:34:50': 'Duomo'}
04BF65F2185080|{'2020-02-15 13:50:06': 'Arena', '2020-02-15 14:58:00': 'Palazzo della Ragione', '2020-02-15 15:34:24': 'Santa Anastasia', '2020-02-15 16:33:23': 'Duomo', '2020-02-15 17:48:14': 'Casa Giulietta', '2020-02-16 10:04:16': 'Castelvecchio', '2020-02-16 12:35:09': 'San Zeno'}
04BF6AF2185080|{'2020-02-16 10:02:05': 'Arena', '2020-02-16 14:36:44': 'Casa Giulietta'}
